ClientID,ClientName,TargetCity,Industry,PanelType,CampaignType,StartDate,MessagesSent,DeliveryRate,OpenRate,ClickRate,ResponseRate,Conversions,Revenue,DatabaseSize,RepeatClient
CL00819,Client_819,Delhi,Salons,Email Panel,Bulk Broadcast,21-08-2024,44697,0.74,0.35,0.03,0.14,2,1670,45542,No
CL00820,Client_820,Bangalore,Startups,Email Panel,Retargeting,14-03-2024,10705,0.74,0.36,0.13,0.03,12,6072,33819,No
CL00821,Client_821,Kolkata,Coaching Centers,SMS Panel,Bulk Broadcast,17-11-2024,49172,0.92,,,0.09,68,44608,13776,No
CL00822,Client_822,Jaipur,Hotels,WhatsApp Panel,Lead Nurturing,13-12-2024,30498,0.97,0.48,0.09,0.12,24,19920,3355,No
CL00823,Client_823,Jaipur,Salons,Meta Verified API,Lead Nurturing,10-11-2024,37194,0.91,0.6,0.21,0.02,15,7770,1177,No
CL00824,Client_824,Pune,Schools,Email Panel,Retargeting,25-01-2024,42699,0.77,0.57,0.21,0.07,32,53920,13444,No
CL00825,Client_825,Bhubaneswar,Hotels,WhatsApp Panel,Bulk Broadcast,22-06-2024,27216,0.83,0.49,0.08,0.14,27,23868,24800,Yes
CL00826,Client_826,Pune,Startups,WhatsApp Panel,Targeted,15-05-2024,19897,0.94,0.47,0.09,0.13,14,18788,21120,Yes
CL00827,Client_827,Bhubaneswar,Schools,Meta Verified API,Lead Nurturing,30-11-2024,34877,0.97,0.65,0.2,0.12,53,104410,44557,No
CL00828,Client_828,Jaipur,Hotels,Email Panel,Targeted,31-01-2024,40335,0.82,0.58,0.12,0.11,24,18144,42727,Yes
CL00829,Client_829,Delhi,Coaching Centers,WhatsApp Panel,Targeted,15-02-2024,19086,0.75,0.56,0.13,0.04,11,9592,13512,No
CL00830,Client_830,Bhubaneswar,Retail Shops,Meta Verified API,Retargeting,20-07-2024,5852,0.84,0.36,0.14,0.11,8,10736,8629,No
CL00831,Client_831,Delhi,Coaching Centers,Email Panel,Targeted,21-12-2024,29809,0.84,0.7,0.16,0.11,12,22680,37819,Yes
CL00832,Client_832,Jaipur,Gyms,Meta Verified API,Retargeting,25-06-2024,37588,0.74,0.31,0.02,0.02,54,18576,25937,No
CL00833,Client_833,Bhubaneswar,IT Companies,Meta Verified API,Lead Nurturing,07-09-2024,42501,0.94,0.59,0.06,0.11,41,25625,21089,No
CL00834,Client_834,Bangalore,Startups,Email Panel,Targeted,07-12-2024,45956,0.72,0.6,0.06,0.06,55,58135,29793,Yes
CL00835,Client_835,Bangalore,Schools,SMS Panel,Targeted,02-12-2024,27902,0.73,,,0.12,35,46340,23319,No
CL00836,Client_836,Delhi,Gyms,Meta Verified API,Bulk Broadcast,23-04-2024,26181,0.75,0.54,0.13,0.1,6,7086,45130,No
CL00837,Client_837,Mumbai,Schools,SMS Panel,Lead Nurturing,23-09-2024,19515,0.71,,,0.06,21,37905,3694,No
CL00838,Client_838,Bangalore,Real Estate,WhatsApp Panel,Lead Nurturing,24-01-2024,41400,0.89,0.5,0.19,0.11,48,61056,28539,No
CL00839,Client_839,Pune,Startups,SMS Panel,Lead Nurturing,28-01-2024,44671,0.72,,,0.11,8,8360,12403,No
CL00840,Client_840,Bhubaneswar,Hotels,Email Panel,Retargeting,30-05-2024,12964,0.85,0.54,0.14,0.03,8,8248,29636,Yes
CL00841,Client_841,Kolkata,Schools,Meta Verified API,Bulk Broadcast,10-06-2024,23466,0.98,0.72,0.27,0.12,17,19227,17145,No
CL00842,Client_842,Bangalore,Retail Shops,Email Panel,Bulk Broadcast,18-11-2024,16052,0.89,0.6,0.16,0.08,11,13211,20842,No
CL00843,Client_843,Delhi,IT Companies,Meta Verified API,Retargeting,21-02-2024,12005,0.85,0.36,0.12,0.04,2,2192,20540,No
CL00844,Client_844,Delhi,Hospitals,SMS Panel,Lead Nurturing,01-12-2024,39721,0.89,,,0.07,18,27648,48398,No
CL00845,Client_845,Kolkata,IT Companies,SMS Panel,Bulk Broadcast,13-07-2024,26994,0.8,,,0.14,33,38808,9892,Yes
CL00846,Client_846,Delhi,IT Companies,SMS Panel,Bulk Broadcast,06-01-2024,25288,0.91,,,0.02,17,16864,34789,Yes
CL00847,Client_847,Jaipur,Gyms,Email Panel,Lead Nurturing,19-07-2024,30315,0.97,0.3,0.07,0.11,16,16464,34795,No
CL00848,Client_848,Delhi,Startups,Meta Verified API,Retargeting,29-08-2024,47940,0.98,0.6,0.16,0.04,29,55564,1040,No
CL00849,Client_849,Ahmedabad,Coaching Centers,WhatsApp Panel,Bulk Broadcast,09-08-2024,23800,0.73,0.59,0.08,0.04,22,32296,46635,No
CL00850,Client_850,Jaipur,Real Estate,Email Panel,Lead Nurturing,24-06-2024,8933,0.72,0.47,0.04,0.02,2,3220,3510,Yes
CL00851,Client_851,Bangalore,Retail Shops,WhatsApp Panel,Retargeting,15-10-2024,43172,0.73,0.24,0.05,0.13,18,28260,28823,No
CL00852,Client_852,Chennai,Schools,WhatsApp Panel,Bulk Broadcast,05-10-2024,20415,0.71,0.4,0.1,0.09,9,4914,2481,No
CL00853,Client_853,Delhi,Retail Shops,Meta Verified API,Targeted,04-02-2024,22221,0.73,0.38,0.03,0.12,40,39760,21380,No
CL00854,Client_854,Mumbai,Real Estate,Meta Verified API,Bulk Broadcast,21-09-2024,28688,0.87,0.63,0.09,0.1,20,36200,19324,No
CL00855,Client_855,Bangalore,Gyms,Email Panel,Bulk Broadcast,01-04-2024,14939,0.92,0.43,0.07,0.14,2,2736,14114,No
CL00856,Client_856,Delhi,Coaching Centers,Meta Verified API,Lead Nurturing,06-04-2024,26349,0.96,0.64,0.15,0.04,18,32022,14012,No
CL00857,Client_857,Bangalore,Retail Shops,Meta Verified API,Bulk Broadcast,19-05-2024,32918,0.86,0.52,0.04,0.01,50,50600,15079,No
CL00858,Client_858,Kolkata,Gyms,Meta Verified API,Bulk Broadcast,02-11-2024,11628,0.72,0.51,0.19,0.09,3,4512,22829,No
CL00859,Client_859,Ahmedabad,Hotels,Meta Verified API,Bulk Broadcast,21-11-2024,4310,0.92,0.5,0.18,0.1,6,8844,769,No
CL00860,Client_860,Delhi,Gyms,SMS Panel,Bulk Broadcast,12-06-2024,14693,0.74,,,0.05,8,8856,44931,No
CL00861,Client_861,Bangalore,Coaching Centers,SMS Panel,Bulk Broadcast,13-11-2024,30238,0.92,,,0.1,11,17578,39821,No
CL00862,Client_862,Bangalore,Coaching Centers,WhatsApp Panel,Retargeting,09-11-2024,37031,0.92,0.54,0.07,0.1,3,5058,17119,Yes
CL00863,Client_863,Mumbai,Hotels,Email Panel,Lead Nurturing,08-07-2024,41129,0.84,0.33,0.13,0.04,7,10136,19355,No
CL00864,Client_864,Jaipur,Real Estate,WhatsApp Panel,Retargeting,29-06-2024,39372,0.92,0.51,0.13,0.01,3,3411,33328,No
CL00865,Client_865,Bhubaneswar,Startups,SMS Panel,Retargeting,10-07-2024,8173,0.94,,,0.13,1,678,18576,Yes
CL00866,Client_866,Chennai,Coaching Centers,WhatsApp Panel,Targeted,09-03-2024,35416,0.96,0.51,0.17,0.03,52,98644,49495,No
CL00867,Client_867,Bhubaneswar,Schools,Meta Verified API,Lead Nurturing,04-03-2024,37808,0.97,0.45,0.07,0.11,61,49837,38672,No
CL00868,Client_868,Pune,Gyms,SMS Panel,Targeted,29-06-2024,36560,0.93,,,0.11,4,4036,18940,Yes
CL00869,Client_869,Bhubaneswar,IT Companies,WhatsApp Panel,Targeted,23-01-2024,13020,0.78,0.38,0.15,0.1,22,21692,32719,No
CL00870,Client_870,Ahmedabad,Startups,SMS Panel,Lead Nurturing,15-12-2024,39295,0.81,,,0.12,33,23166,42482,No
CL00871,Client_871,Pune,Gyms,WhatsApp Panel,Lead Nurturing,14-04-2024,19573,0.75,0.65,0.08,0.06,21,35364,41251,No
CL00872,Client_872,Kolkata,Coaching Centers,SMS Panel,Bulk Broadcast,28-03-2024,13025,0.88,,,0.07,12,9408,17444,No
CL00873,Client_873,Ahmedabad,Coaching Centers,SMS Panel,Bulk Broadcast,07-10-2024,38316,0.72,,,0.05,23,22908,33256,Yes
CL00874,Client_874,Jaipur,Startups,Meta Verified API,Bulk Broadcast,31-05-2024,2083,0.8,0.43,0.03,0.09,1,1156,21000,No
CL00875,Client_875,Ahmedabad,Retail Shops,WhatsApp Panel,Targeted,07-04-2024,49451,0.87,0.61,0.12,0.11,29,33843,16906,No
CL00876,Client_876,Pune,Hospitals,WhatsApp Panel,Targeted,24-07-2024,4565,0.9,0.63,0.04,0.06,6,2088,22681,No
CL00877,Client_877,Bhubaneswar,Startups,WhatsApp Panel,Targeted,30-12-2024,42113,0.85,0.72,0.22,0.09,35,40250,20926,Yes
CL00878,Client_878,Bhubaneswar,Salons,Email Panel,Retargeting,03-10-2024,15913,0.84,0.45,0.17,0.11,5,5495,2569,No
CL00879,Client_879,Ahmedabad,Startups,Email Panel,Lead Nurturing,14-08-2024,36226,0.84,0.29,0.07,0.07,43,58566,7908,No
CL00880,Client_880,Hyderabad,Hotels,SMS Panel,Retargeting,27-08-2024,22494,0.86,,,0.02,37,33411,26764,Yes
CL00881,Client_881,Delhi,Startups,Email Panel,Retargeting,16-03-2024,3795,0.74,0.35,0.11,0.08,0,0,4938,Yes
CL00882,Client_882,Ahmedabad,Retail Shops,SMS Panel,Lead Nurturing,10-03-2024,23269,0.8,,,0.14,21,39963,22611,No
CL00883,Client_883,Mumbai,Startups,Email Panel,Bulk Broadcast,09-05-2024,17397,0.84,0.34,0.12,0.07,29,26332,12890,No
CL00884,Client_884,Bangalore,Gyms,SMS Panel,Lead Nurturing,09-01-2024,45466,0.71,,,0.02,54,26028,15143,Yes
CL00885,Client_885,Kolkata,Schools,Email Panel,Bulk Broadcast,24-01-2024,24392,0.71,0.22,0.07,0.03,19,35834,16842,Yes
CL00886,Client_886,Bhubaneswar,Startups,Meta Verified API,Retargeting,04-01-2024,5367,0.82,0.26,0.08,0.01,9,9189,5731,No
CL00887,Client_887,Ahmedabad,Hotels,SMS Panel,Lead Nurturing,21-06-2024,30623,0.83,,,0.08,21,27447,28194,Yes
CL00888,Client_888,Ahmedabad,Salons,WhatsApp Panel,Bulk Broadcast,11-06-2024,31929,0.96,0.8,0.13,0.1,35,40775,46604,No
CL00889,Client_889,Ahmedabad,Hospitals,WhatsApp Panel,Lead Nurturing,04-09-2024,12461,0.98,0.38,0.1,0.05,5,2315,42015,No
CL00890,Client_890,Delhi,IT Companies,Meta Verified API,Targeted,10-12-2024,29953,0.99,0.33,0.08,0.02,8,14864,15168,Yes
CL00891,Client_891,Jaipur,Retail Shops,WhatsApp Panel,Bulk Broadcast,28-11-2024,26635,0.85,0.39,0.06,0.02,20,15060,30017,No
CL00892,Client_892,Mumbai,Schools,Email Panel,Targeted,12-12-2024,37731,0.97,0.49,0.12,0.14,3,5781,29366,No
CL00893,Client_893,Jaipur,Startups,SMS Panel,Retargeting,22-07-2024,28314,0.98,,,0.02,13,18174,15512,Yes
CL00894,Client_894,Bhubaneswar,Coaching Centers,Email Panel,Bulk Broadcast,17-07-2024,29112,0.86,0.27,0.04,0.07,32,17280,29721,No
CL00895,Client_895,Mumbai,Hospitals,Email Panel,Lead Nurturing,01-07-2024,7894,0.85,0.46,0.05,0.15,10,17720,17724,No
CL00896,Client_896,Kolkata,Schools,SMS Panel,Lead Nurturing,23-10-2024,10828,0.87,,,0.04,10,14750,8753,Yes
CL00897,Client_897,Ahmedabad,Retail Shops,Meta Verified API,Bulk Broadcast,10-11-2024,38699,0.85,0.76,0.2,0.06,45,38970,16292,No
CL00898,Client_898,Chennai,Coaching Centers,WhatsApp Panel,Retargeting,29-08-2024,48586,0.8,0.45,0.15,0.08,53,60208,46615,No
CL00899,Client_899,Delhi,Salons,Email Panel,Targeted,22-02-2024,44671,0.93,0.41,0.05,0.08,10,12000,18089,No
CL00900,Client_900,Kolkata,IT Companies,WhatsApp Panel,Bulk Broadcast,20-12-2024,34320,0.89,0.54,0.11,0.15,23,38801,36105,No
CL00901,Client_901,Pune,Schools,Meta Verified API,Bulk Broadcast,29-08-2024,28014,0.83,0.45,0.16,0.04,40,72320,7373,No
CL00902,Client_902,Bhubaneswar,Coaching Centers,Email Panel,Lead Nurturing,28-11-2024,3832,0.98,0.55,0.09,0.08,3,4758,8977,Yes
CL00903,Client_903,Pune,Hotels,SMS Panel,Lead Nurturing,14-03-2024,23532,0.91,,,0.02,2,2400,8408,Yes
CL00904,Client_904,Kolkata,Hotels,SMS Panel,Bulk Broadcast,09-01-2024,2779,0.8,,,0.05,1,1549,13374,No
CL00905,Client_905,Delhi,Retail Shops,Email Panel,Targeted,09-07-2024,43829,0.76,0.37,0.14,0.07,30,24660,40472,Yes
CL00906,Client_906,Ahmedabad,Coaching Centers,Meta Verified API,Lead Nurturing,13-12-2024,30963,0.91,0.6,0.05,0.1,5,4290,18356,No
CL00907,Client_907,Mumbai,Hotels,Meta Verified API,Targeted,13-07-2024,39838,0.91,0.39,0.13,0.01,39,58695,35653,No
CL00908,Client_908,Hyderabad,Coaching Centers,SMS Panel,Retargeting,16-02-2024,9524,0.74,,,0.14,0,0,3247,No
CL00909,Client_909,Pune,Gyms,WhatsApp Panel,Lead Nurturing,26-07-2024,14983,0.8,0.54,0.13,0.03,5,5665,19260,No
CL00910,Client_910,Ahmedabad,Startups,SMS Panel,Bulk Broadcast,04-09-2024,27989,0.76,,,0.07,26,19474,13489,No
CL00911,Client_911,Ahmedabad,Schools,Email Panel,Targeted,20-12-2024,30204,0.81,0.43,0.17,0.14,41,24149,13550,No
CL00912,Client_912,Delhi,Startups,Email Panel,Targeted,19-07-2024,42750,0.79,0.36,0.08,0.12,39,41652,26294,No
CL00913,Client_913,Delhi,IT Companies,Email Panel,Targeted,02-05-2024,20324,0.9,0.44,0.03,0.11,1,1593,27634,No
CL00914,Client_914,Delhi,Startups,SMS Panel,Lead Nurturing,18-09-2024,13112,0.8,,,0.11,13,16198,10706,No
CL00915,Client_915,Delhi,Startups,SMS Panel,Bulk Broadcast,14-01-2024,37892,0.94,,,0.05,29,54404,23898,No
CL00916,Client_916,Ahmedabad,Salons,Meta Verified API,Retargeting,30-10-2024,2618,0.9,0.8,0.1,0.1,5,8710,2395,No
CL00917,Client_917,Mumbai,Gyms,Email Panel,Targeted,05-03-2024,35074,0.75,0.56,0.14,0.05,24,40392,36396,No
CL00918,Client_918,Chennai,Coaching Centers,Email Panel,Lead Nurturing,22-09-2024,17916,0.87,0.73,0.18,0.1,8,8400,26238,No
CL00919,Client_919,Bangalore,Retail Shops,SMS Panel,Retargeting,16-07-2024,10959,0.77,,,0.08,3,2838,21355,No
CL00920,Client_920,Jaipur,Startups,SMS Panel,Bulk Broadcast,09-10-2024,2371,0.85,,,0.06,1,1641,25696,Yes
CL00921,Client_921,Bhubaneswar,Schools,Meta Verified API,Lead Nurturing,09-06-2024,24802,0.74,0.63,0.22,0.11,7,10710,18743,Yes
CL00922,Client_922,Bhubaneswar,Schools,WhatsApp Panel,Lead Nurturing,15-10-2024,36675,0.93,0.71,0.06,0.1,37,72150,37195,No
CL00923,Client_923,Chennai,Hospitals,Meta Verified API,Retargeting,27-12-2024,14535,0.71,0.49,0.04,0.07,7,12320,39308,Yes
CL00924,Client_924,Chennai,Startups,SMS Panel,Retargeting,21-12-2024,30296,0.74,,,0.11,39,13182,34225,Yes
CL00925,Client_925,Bangalore,IT Companies,Meta Verified API,Bulk Broadcast,20-03-2024,35258,0.74,0.61,0.14,0.08,8,14568,24688,No
CL00926,Client_926,Bangalore,Salons,SMS Panel,Bulk Broadcast,22-03-2024,15627,0.95,,,0.13,10,16300,49667,Yes
CL00927,Client_927,Bangalore,Retail Shops,Email Panel,Lead Nurturing,21-10-2024,11956,0.73,0.24,0.03,0.03,4,4236,35515,No
CL00928,Client_928,Chennai,Retail Shops,Meta Verified API,Retargeting,31-08-2024,43359,0.97,0.65,0.22,0.11,11,6930,988,No
CL00929,Client_929,Jaipur,Hospitals,Meta Verified API,Targeted,02-12-2024,45069,0.78,0.53,0.09,0.15,17,15861,35395,No
CL00930,Client_930,Bangalore,Hotels,Meta Verified API,Retargeting,15-07-2024,5100,0.97,0.31,0.09,0.11,12,20352,46668,No
CL00931,Client_931,Bhubaneswar,Startups,Email Panel,Retargeting,13-05-2024,29881,0.98,0.33,0.11,0.1,23,40549,37239,No
CL00932,Client_932,Hyderabad,IT Companies,SMS Panel,Bulk Broadcast,27-01-2024,14534,0.89,,,0.15,19,19513,9107,No
CL00933,Client_933,Delhi,Retail Shops,Email Panel,Lead Nurturing,19-06-2024,20003,0.71,0.37,0.13,0.11,9,10395,13935,No
CL00934,Client_934,Delhi,IT Companies,SMS Panel,Bulk Broadcast,27-12-2024,7708,0.82,,,0.08,12,9936,37255,Yes
CL00935,Client_935,Bangalore,Gyms,Meta Verified API,Retargeting,27-04-2024,7980,0.79,0.49,0.04,0.15,4,1888,7345,No
CL00936,Client_936,Hyderabad,Hospitals,WhatsApp Panel,Targeted,17-01-2024,5215,0.8,0.57,0.16,0.11,1,355,26430,No
CL00937,Client_937,Pune,IT Companies,WhatsApp Panel,Lead Nurturing,31-12-2024,48477,0.74,0.51,0.03,0.09,74,82806,18366,No
CL00938,Client_938,Pune,IT Companies,WhatsApp Panel,Retargeting,14-10-2024,13683,0.89,0.71,0.1,0.07,22,9218,27934,No
CL00939,Client_939,Jaipur,Retail Shops,WhatsApp Panel,Retargeting,06-12-2024,2628,0.77,0.49,0.06,0.02,5,9685,21873,No
CL00940,Client_940,Hyderabad,Coaching Centers,SMS Panel,Targeted,03-08-2024,28589,0.92,,,0.02,30,58260,3701,No
CL00941,Client_941,Pune,Gyms,Email Panel,Lead Nurturing,27-07-2024,31817,0.86,0.31,0.1,0.09,7,4480,16200,No
CL00942,Client_942,Hyderabad,Salons,WhatsApp Panel,Lead Nurturing,25-03-2024,44928,0.75,0.25,0.06,0.13,1,1887,6583,No
CL00943,Client_943,Kolkata,Retail Shops,Meta Verified API,Lead Nurturing,04-12-2024,26731,0.87,0.69,0.11,0.06,21,36540,33197,No
CL00944,Client_944,Bangalore,Hospitals,WhatsApp Panel,Retargeting,19-05-2024,4910,0.71,0.53,0.14,0.09,6,5988,8388,No
CL00945,Client_945,Pune,Coaching Centers,Meta Verified API,Retargeting,18-10-2024,38248,0.76,0.39,0.04,0.03,29,47038,39875,No
CL00946,Client_946,Mumbai,Hospitals,SMS Panel,Lead Nurturing,10-11-2024,30914,0.88,,,0.04,8,7752,21670,No
CL00947,Client_947,Ahmedabad,Hospitals,Email Panel,Bulk Broadcast,19-11-2024,10664,0.87,0.58,0.19,0.11,8,4536,33307,No
CL00948,Client_948,Delhi,Hospitals,Meta Verified API,Retargeting,04-02-2024,28510,0.92,0.75,0.11,0.1,21,30723,35282,No
CL00949,Client_949,Bangalore,Retail Shops,Meta Verified API,Targeted,16-04-2024,36289,0.71,0.46,0.05,0.11,9,11034,41095,Yes
CL00950,Client_950,Bangalore,Real Estate,Email Panel,Lead Nurturing,01-11-2024,40992,0.84,0.71,0.09,0.03,44,42328,46129,No
CL00951,Client_951,Kolkata,Retail Shops,WhatsApp Panel,Retargeting,12-07-2024,49308,0.77,0.3,0.09,0.09,59,69089,7750,No
CL00952,Client_952,Jaipur,Startups,WhatsApp Panel,Retargeting,19-04-2024,15312,0.82,0.73,0.11,0.05,9,5121,12606,No
CL00953,Client_953,Bhubaneswar,IT Companies,WhatsApp Panel,Lead Nurturing,19-12-2024,13565,0.77,0.65,0.09,0.14,3,3006,3446,No
CL00954,Client_954,Kolkata,IT Companies,WhatsApp Panel,Lead Nurturing,11-10-2024,21466,0.96,0.39,0.15,0.07,34,30668,38342,Yes
CL00955,Client_955,Chennai,Salons,SMS Panel,Bulk Broadcast,30-10-2024,49141,0.75,,,0.05,6,8280,37600,Yes
CL00956,Client_956,Bhubaneswar,Startups,Email Panel,Retargeting,17-12-2024,25615,0.73,0.4,0.13,0.03,7,10521,523,No
CL00957,Client_957,Jaipur,Real Estate,Meta Verified API,Retargeting,31-01-2024,3487,0.76,0.27,0.03,0.14,3,2217,16378,No
CL00958,Client_958,Chennai,Startups,Email Panel,Lead Nurturing,12-12-2024,46155,0.89,0.55,0.16,0.11,50,86700,36009,No
CL00959,Client_959,Pune,Schools,Email Panel,Lead Nurturing,08-07-2024,6673,0.83,0.69,0.17,0.13,7,4340,15990,No
CL00960,Client_960,Bhubaneswar,Coaching Centers,Email Panel,Bulk Broadcast,25-05-2024,15975,0.9,0.63,0.25,0.15,14,16884,30679,No
CL00961,Client_961,Hyderabad,Real Estate,Meta Verified API,Targeted,05-12-2024,20367,0.93,0.34,0.11,0.14,13,7735,20888,No
CL00962,Client_962,Bangalore,Real Estate,SMS Panel,Bulk Broadcast,18-01-2024,3573,0.82,,,0.07,3,4005,47127,No
CL00963,Client_963,Chennai,Gyms,Email Panel,Targeted,27-11-2024,3211,0.97,0.84,0.09,0.13,2,1604,31700,No
CL00964,Client_964,Bangalore,Startups,Email Panel,Retargeting,02-09-2024,23069,0.72,0.33,0.12,0.1,22,11902,43530,No
CL00965,Client_965,Ahmedabad,Salons,Meta Verified API,Retargeting,17-07-2024,29106,0.91,0.29,0.05,0.1,10,12280,19776,No
CL00966,Client_966,Bangalore,Real Estate,Meta Verified API,Retargeting,06-12-2024,44834,0.77,0.53,0.1,0.09,3,2145,7709,Yes
CL00967,Client_967,Kolkata,Retail Shops,WhatsApp Panel,Targeted,18-07-2024,37987,0.96,0.44,0.15,0.15,11,6644,1851,No
CL00968,Client_968,Bangalore,Schools,WhatsApp Panel,Bulk Broadcast,06-12-2024,5624,0.89,0.78,0.29,0.08,4,3724,25379,No
CL00969,Client_969,Bangalore,Hospitals,Email Panel,Lead Nurturing,08-02-2024,16784,0.98,0.86,0.09,0.05,2,2520,5219,No
CL00970,Client_970,Bangalore,Startups,Email Panel,Targeted,20-05-2024,18240,0.94,0.5,0.04,0.06,28,40628,20763,No
CL00971,Client_971,Ahmedabad,Gyms,WhatsApp Panel,Lead Nurturing,16-12-2024,41903,0.82,0.33,0.13,0.12,13,24011,21011,No
CL00972,Client_972,Mumbai,Real Estate,Email Panel,Targeted,22-02-2024,23365,0.72,0.27,0.07,0.14,22,40766,10363,Yes
CL00973,Client_973,Jaipur,Startups,Email Panel,Lead Nurturing,19-08-2024,26962,0.83,0.6,0.18,0.03,17,16694,5629,No
CL00974,Client_974,Kolkata,Retail Shops,SMS Panel,Targeted,18-06-2024,45936,0.72,,,0.06,25,44275,33147,No
CL00975,Client_975,Pune,Real Estate,Meta Verified API,Retargeting,01-10-2024,18177,0.93,0.61,0.22,0.07,18,17370,13792,Yes
CL00976,Client_976,Ahmedabad,Startups,Email Panel,Lead Nurturing,02-09-2024,14373,0.82,0.32,0.03,0.01,16,28704,14018,No
CL00977,Client_977,Delhi,Hospitals,SMS Panel,Retargeting,11-12-2024,6803,0.76,,,0.11,3,5604,8759,No
CL00978,Client_978,Delhi,Schools,SMS Panel,Bulk Broadcast,26-02-2024,32313,0.75,,,0.14,48,28704,47090,No
CL00979,Client_979,Bangalore,Hospitals,Email Panel,Bulk Broadcast,10-04-2024,42371,0.7,0.22,0.06,0.07,30,42060,27317,No
CL00980,Client_980,Delhi,Hospitals,SMS Panel,Lead Nurturing,16-03-2024,47626,0.91,,,0.07,49,85701,559,Yes
CL00981,Client_981,Mumbai,Startups,Meta Verified API,Targeted,23-07-2024,1420,0.87,0.37,0.05,0.1,1,1836,45980,No
CL00982,Client_982,Kolkata,Coaching Centers,SMS Panel,Retargeting,16-09-2024,16720,0.77,,,0.13,16,30064,22028,No
CL00983,Client_983,Mumbai,Gyms,SMS Panel,Bulk Broadcast,14-10-2024,42191,0.84,,,0.04,39,13455,48286,No
CL00984,Client_984,Delhi,Coaching Centers,Meta Verified API,Targeted,16-02-2024,31114,0.84,0.5,0.12,0.14,37,32634,44991,Yes
CL00985,Client_985,Bangalore,Startups,Email Panel,Bulk Broadcast,14-11-2024,26948,0.77,0.65,0.11,0.14,24,8640,39746,No
CL00986,Client_986,Pune,Retail Shops,WhatsApp Panel,Bulk Broadcast,01-10-2024,31583,0.86,0.32,0.06,0.02,33,61512,47237,No
CL00987,Client_987,Chennai,Retail Shops,WhatsApp Panel,Bulk Broadcast,28-08-2024,46685,0.82,0.7,0.21,0.07,30,42960,8522,No
CL00988,Client_988,Chennai,Hospitals,Email Panel,Targeted,05-02-2024,31334,0.89,0.42,0.11,0.03,42,31458,46288,No
CL00989,Client_989,Hyderabad,Retail Shops,WhatsApp Panel,Bulk Broadcast,29-02-2024,23859,0.77,0.56,0.18,0.1,28,36652,7060,No
CL00990,Client_990,Bhubaneswar,Coaching Centers,Email Panel,Retargeting,30-01-2024,27270,0.72,0.36,0.05,0.15,19,24263,22603,No
CL00991,Client_991,Bangalore,Hospitals,Meta Verified API,Bulk Broadcast,30-12-2024,32883,0.9,0.38,0.05,0.05,18,21726,5344,No
CL00992,Client_992,Mumbai,Startups,WhatsApp Panel,Lead Nurturing,20-02-2024,22600,0.71,0.59,0.23,0.06,5,4275,39464,No
CL00993,Client_993,Ahmedabad,Gyms,Meta Verified API,Lead Nurturing,23-07-2024,22916,0.9,0.72,0.07,0.03,29,12760,2442,Yes
CL00994,Client_994,Ahmedabad,Hospitals,Meta Verified API,Bulk Broadcast,18-02-2024,7250,0.71,0.48,0.08,0.06,11,21681,47527,Yes
CL00995,Client_995,Chennai,Retail Shops,Email Panel,Targeted,09-11-2024,32930,0.82,0.71,0.14,0.12,31,22041,2877,No
CL00996,Client_996,Ahmedabad,Hospitals,Email Panel,Lead Nurturing,04-04-2024,45420,0.96,0.34,0.13,0.13,50,65150,19160,No
CL00997,Client_997,Chennai,IT Companies,Email Panel,Lead Nurturing,12-08-2024,47078,0.95,0.45,0.17,0.02,13,12922,2813,Yes
CL00998,Client_998,Pune,Gyms,Email Panel,Lead Nurturing,23-01-2024,48405,0.87,0.6,0.03,0.14,3,1392,10812,No
CL00999,Client_999,Hyderabad,Salons,SMS Panel,Retargeting,29-06-2024,14838,0.7,,,0.09,23,37513,40404,No
CL01000,Client_1000,Ahmedabad,IT Companies,Meta Verified API,Lead Nurturing,17-04-2024,5406,0.94,0.29,0.07,0.07,1,1488,45127,No
CL01001,Client_1001,Kolkata,IT Companies,WhatsApp Panel,Targeted,17-09-2024,32947,0.9,0.54,0.17,0.08,10,8900,851,No
CL01002,Client_1002,Bangalore,Hospitals,Email Panel,Retargeting,05-04-2024,13505,0.75,0.62,0.16,0.03,20,17280,28365,No
CL01003,Client_1003,Jaipur,Coaching Centers,SMS Panel,Bulk Broadcast,05-06-2024,20408,0.72,,,0.1,11,14311,23295,No
CL01004,Client_1004,Mumbai,Startups,Meta Verified API,Retargeting,19-04-2024,32670,0.94,0.83,0.19,0.07,35,17710,22073,No
CL01005,Client_1005,Bhubaneswar,Startups,WhatsApp Panel,Targeted,30-11-2024,9936,0.86,0.3,0.06,0.13,8,10752,32090,Yes
CL01006,Client_1006,Jaipur,Salons,WhatsApp Panel,Bulk Broadcast,19-03-2024,28373,0.73,0.33,0.12,0.03,28,55972,13437,No
CL01007,Client_1007,Hyderabad,Hospitals,Email Panel,Lead Nurturing,14-09-2024,22792,0.8,0.62,0.08,0.1,10,13610,29901,Yes
CL01008,Client_1008,Jaipur,Gyms,SMS Panel,Lead Nurturing,30-12-2024,15536,0.95,,,0.03,21,39795,5831,No
CL01009,Client_1009,Bangalore,Hospitals,Email Panel,Targeted,17-02-2024,35699,0.74,0.41,0.04,0.11,39,67431,47434,No
CL01010,Client_1010,Chennai,Retail Shops,Meta Verified API,Targeted,06-12-2024,30756,0.94,0.81,0.19,0.14,24,46104,7450,No
